issue_id,issue_number,issue_title,issue_body,comment_id,comment_body
2634288956,3836,feat: copy (clone) any schema,"I'm using zod with zod-to-openapi.

If I define the constant:

```typescript
export const userDataZodSchemas = {
  account: z.string().describe('account').optional(),
  avatar: z.string().describe('avatar url or path'),
  birthday: commonZodValidatorSchemas.iso8601DateString.describe('birthday (ISO 8601 format)').optional(),
  nickname: z.string().describe('nickname')
  // More...
};
```

Now I'm going to use this entire constant in a number of places, such as in the user information API document.

But I also use it when updating user data, if I only want to use the nickname field and it's optional when updating user data.

But when I use `userDataZodSchemas.nickname.optional()`, it makes that field in the API on the user info side non-required as well, I should say it makes userDataZodSchemas.nickname directly optional!

Is there a way to copy the entire schema?",2456149192,"It looks like I'm misreading the code, but there's no such problem."
2634085714,3834,[suggestion] regex validation errors should include the pattern,"If I have a schema with a .regex(), and attempt to parse an invalid value:

```ts
const SomeSchema = z.string().regex(/^[a-z]+$/);
SomeSchema.parse('abc3');
```

The error I get looks like this:
```
ZodError: [
  {
    ""validation"": ""regex"",
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": []
  }
]
```

It would be very nice if this error included a way to get the pattern which failed, like so:
```ts
ZodError: [
  {
    ""validation"": ""regex"",
    ""pattern"": /^[a-z]+$/,
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": []
  }
]
```

or something like that - maybe errors can start including the zod schema it relates to, so that I can infer these things myself.
```ts
ZodError: [
  {
    ""validation"": ""regex"",
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": [],
    ""schema"": ...
  }
]
```

I can currently get around this like so:
```ts
const regexRefine = (regex: RegExp) =>
  [
    (data: string) => regex.test(data),
    `String does not match regex ${regex}`,
  ] as const;
const SomeSchema = z.string().refine(...regexRefine(/^[a-z]+$/));
```",2460952489,"Actually, this is way better:
```ts
const regexWithPatternInError = (regex: RegExp): [RegExp, string] =>
  [regex, `String does not match pattern ""${regex}""`] as const;
```

```ts
const SomeSchema = z.string().regex(...regexWithPatternInError(/^[a-z]+$/));
```

but the issue still stands"
2634085714,3834,[suggestion] regex validation errors should include the pattern,"If I have a schema with a .regex(), and attempt to parse an invalid value:

```ts
const SomeSchema = z.string().regex(/^[a-z]+$/);
SomeSchema.parse('abc3');
```

The error I get looks like this:
```
ZodError: [
  {
    ""validation"": ""regex"",
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": []
  }
]
```

It would be very nice if this error included a way to get the pattern which failed, like so:
```ts
ZodError: [
  {
    ""validation"": ""regex"",
    ""pattern"": /^[a-z]+$/,
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": []
  }
]
```

or something like that - maybe errors can start including the zod schema it relates to, so that I can infer these things myself.
```ts
ZodError: [
  {
    ""validation"": ""regex"",
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": [],
    ""schema"": ...
  }
]
```

I can currently get around this like so:
```ts
const regexRefine = (regex: RegExp) =>
  [
    (data: string) => regex.test(data),
    `String does not match regex ${regex}`,
  ] as const;
const SomeSchema = z.string().refine(...regexRefine(/^[a-z]+$/));
```",2484259002,"There's another way to get the regex which might be useful for some cases:

```typescript
declare const stringSchema: z.ZodString;

const regex = stringSchema._def.checks.find(c => c.kind === ""regex"")?.regex;
```"
2634085714,3834,[suggestion] regex validation errors should include the pattern,"If I have a schema with a .regex(), and attempt to parse an invalid value:

```ts
const SomeSchema = z.string().regex(/^[a-z]+$/);
SomeSchema.parse('abc3');
```

The error I get looks like this:
```
ZodError: [
  {
    ""validation"": ""regex"",
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": []
  }
]
```

It would be very nice if this error included a way to get the pattern which failed, like so:
```ts
ZodError: [
  {
    ""validation"": ""regex"",
    ""pattern"": /^[a-z]+$/,
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": []
  }
]
```

or something like that - maybe errors can start including the zod schema it relates to, so that I can infer these things myself.
```ts
ZodError: [
  {
    ""validation"": ""regex"",
    ""code"": ""invalid_string"",
    ""message"": ""Invalid"",
    ""path"": [],
    ""schema"": ...
  }
]
```

I can currently get around this like so:
```ts
const regexRefine = (regex: RegExp) =>
  [
    (data: string) => regex.test(data),
    `String does not match regex ${regex}`,
  ] as const;
const SomeSchema = z.string().refine(...regexRefine(/^[a-z]+$/));
```",2484475878,"Right, but unfortunately the ZodError doesn't include the schema that failed, so I'm unable to even inspect the schema"
2632744965,3833,".describe() is not wrapping, but creates a ""new"" _def","Hey there 👋 

I've regularly hoped for some kind of ""metadata"" in zod, but read a lot of discussion about  why it's not needed.

In my case, I just need to be able to identify some of my own schemas.
I do this by comparing `someSchema._def` with `mySchema._def`, unwrapping optional et al.

Now I noticed that it does not work with descriptions. Digging into the zod code, I found this:
https://github.com/colinhacks/zod/blob/086273160e5952ee661a7b9db82fc757f0e68eab/src/types.ts#L499-L505

My feeling is that this means that the ._def will not point to my schema anymore.
What do you think about adding something like `unwrap` or `innerType` to describe, too?
Or am I doing something wrong?",2465574094,"Hi, this pattern is very common in zod, the general def type name will be available, might not be what you need but that could be a pointer in the right direction."
2632744905,3832,".describe() is not wrapping, but creates a ""new"" _def","Hey there 👋 

I've regularly hoped for some kind of ""metadata"" in zod, but read a lot of discussion about  why it's not needed.

In my case, I just need to be able to identify some of my own schemas.
I do this by comparing `someSchema._def` with `mySchema._def`, unwrapping optional et al.

Now I noticed that it does not work with descriptions. Digging into the zod code, I found this:
https://github.com/colinhacks/zod/blob/086273160e5952ee661a7b9db82fc757f0e68eab/src/types.ts#L499-L505

My feeling is that this means that the ._def will not point to my schema anymore.
What do you think about adding something like `unwrap` or `innerType` to describe, too?
Or am I doing something wrong?",,
2626417424,3826,generic Omit function breaks type inferance ,"When using a function to omit shared keys among many schemas z.infer nolonger exports the underlying types correctly 

```typescript 
import { z } from ""zod"";

const metaKeys = {
    _rid: z.string(),
    _self: z.string(),
    _etag: z.string(),
    _attachments: z.string(),
    _ts: z.string(),
};

function omitMetaKeys(schema: z.AnyZodObject): z.AnyZodObject {
    return schema.merge(z.object({...metaKeys})).omit(Object.keys(metaKeys).reduce((prev, curr) => { return { [curr]: true, ...prev } }, {}));
}

export const mySchema = z.object({
    id: z.string(),
});
export interface myType extends z.infer<typeof mySchema> {}
// works correctly complaining about the missing id property
const eg:myType ={}

export const myOmitSchema = omitMetaKeys(z.object({
    id: z.string(),
}));
export interface myOmitType extends z.infer<typeof myOmitSchema> {}
//does not complain, whihc is incorrect behaviour
const egOmit:myOmitType ={} 
```
<img width=""701"" alt=""image"" src=""https://github.com/user-attachments/assets/ce816280-0263-42e5-8893-e48a9caa590c"">



if  we use the same schema and remove the call to omitMetaKeys, we gain typing within vscode

<img width=""720"" alt=""image"" src=""https://github.com/user-attachments/assets/8b8e3e3d-f13b-4598-88b6-6f23c00f31d7"">
",2453454729,"Hi,
My first thought is that it 'breaks' because you are returning z.AnyZodObject, and not a generic T extends AnyZodObject.

if you would change it into:

```ts

function omitMetaKeys<T extends z.AnyZodObject>(schema: T): Omit<z.infer<T>, 'key_a' | 'key_b'> {
    return schema.merge(z.object({...metaKeys})).omit(Object.keys(metaKeys).reduce((prev, curr) => { return { [curr]: true, ...prev } }, {}));
}

```

Then I believe it should work.

Try to extract the keys from your metadata, then you can use that in the Omit TS generic type.
"
2626417424,3826,generic Omit function breaks type inferance ,"When using a function to omit shared keys among many schemas z.infer nolonger exports the underlying types correctly 

```typescript 
import { z } from ""zod"";

const metaKeys = {
    _rid: z.string(),
    _self: z.string(),
    _etag: z.string(),
    _attachments: z.string(),
    _ts: z.string(),
};

function omitMetaKeys(schema: z.AnyZodObject): z.AnyZodObject {
    return schema.merge(z.object({...metaKeys})).omit(Object.keys(metaKeys).reduce((prev, curr) => { return { [curr]: true, ...prev } }, {}));
}

export const mySchema = z.object({
    id: z.string(),
});
export interface myType extends z.infer<typeof mySchema> {}
// works correctly complaining about the missing id property
const eg:myType ={}

export const myOmitSchema = omitMetaKeys(z.object({
    id: z.string(),
}));
export interface myOmitType extends z.infer<typeof myOmitSchema> {}
//does not complain, whihc is incorrect behaviour
const egOmit:myOmitType ={} 
```
<img width=""701"" alt=""image"" src=""https://github.com/user-attachments/assets/ce816280-0263-42e5-8893-e48a9caa590c"">



if  we use the same schema and remove the call to omitMetaKeys, we gain typing within vscode

<img width=""720"" alt=""image"" src=""https://github.com/user-attachments/assets/8b8e3e3d-f13b-4598-88b6-6f23c00f31d7"">
",2458782713,"Thanks this seems to be much closer, your code didn't seem to work for me, but the below did, however i am not sure how 'good' it is in comparison in terms of typescript correctness.
```typescript
function omitMetaKeys<T extends z.AnyZodObject>(schema: T): T {
    return schema.merge(z.object({...metaKeys})).omit(Object.keys(metaKeys).reduce((prev, curr) => { return { [curr]: true, ...prev } }, {})) as T;
}
```

further suggestions are very welcome,

Thanks again 
"
2626197019,3825,Type inference issue with extending/narrowing enum types in generic schemas,"I'm encountering a TypeScript error when trying to extend/narrow an enum type in a generic schema context. While TypeScript normally allows narrowing of enum types, this doesn't seem to work properly with Zod's type system.

```ts
import { z } from 'zod';

// Base schema with broader enum
const baseSchema = z.object({
gender: z.enum([""Rüde"", ""Hündin"", ""männlich"", ""weiblich""]).nullable(),
// ... other fields
});
// Trying to create a more specific schema with narrower enum
const dogSchema = z.object({
gender: z.enum([""Rüde"", ""Hündin""]).nullable(),
// ... other fields
});
// Generic interface that should accept both schemas
interface MyInterface<T extends typeof baseSchema> {
schema: T;
// ... other properties
}
// This fails with type error even though dogSchema's enum is a subset of baseSchema's enum
const implementation: MyInterface<typeof dogSchema> = {
schema: dogSchema
};
```


the type error probobly happens since zod is saying that 

` Type 'ZodEnum<[""Rüde"", ""Hündin""]>' is not assignable to type 'ZodEnum<[""Rüde"", ""Hündin"", ""männlich"", ""weiblich""]>`


### Expected Behavior
Since the enum in `dogSchema` is a subset of the enum in `baseSchema`, and TypeScript normally allows this kind of type narrowing, the implementation should type-check successfully.

### Actual Behavior
TypeScript produces an error indicating that the narrower enum type is not assignable to the broader enum type when used in this generic context with Zod schemas.

### Possible Solutions
One potential solution might be to add a utility type or method to Zod that explicitly handles enum narrowing in generic contexts, similar to how TypeScript handles normal enum type narrowing.

",2453455720,"Hi, zod does not actually know that the values are the same, does it?

Have you tried with .extend or .merge?"
2619668368,3821,Bigint with coerce throws exception in safeParse and safeParseAsync,"Hi,

I noticed a bug while using safeParse and safeParseAsync. Those methods IMO shouldn't throw any errors. Instead, they should hold error in returned object. However, currently this does not work in case of coerced big integers.

Here's an example snippet:
```
const { z } = require(""zod"");
const schema = z.object({
  data: z.coerce.bigint(),
});
const example = { data: undefined };
try {
  const result = schema.safeParse(example);
  console.log(""RESULT ok?: "", result.success);
} catch (err) {
  console.error(""Catched: "", err);
}
```

Excepted output
`RESULT ok?: false`

**Actual output**

```
Catched:  TypeError: Cannot convert undefined to a BigInt
    at BigInt (<anonymous>)
    at ZodBigInt._parse (/home/aleksander/projects/zod-bigint-error/node_modules/zod/lib/types.js:1205:26)
    at ZodObject._parse (/home/aleksander/projects/zod-bigint-error/node_modules/zod/lib/types.js:1864:37)
    at ZodObject._parseSync (/home/aleksander/projects/zod-bigint-error/node_modules/zod/lib/types.js:146:29)
    at ZodObject.safeParse (/home/aleksander/projects/zod-bigint-error/node_modules/zod/lib/types.js:176:29)
    at Object.<anonymous> (/home/aleksander/projects/zod-bigint-error/index.js:10:25)
    at Module._compile (node:internal/modules/cjs/loader:1469:14)
    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)
    at Module.load (node:internal/modules/cjs/loader:1288:32)
    at Module._load (node:internal/modules/cjs/loader:1104:12)
```
 ",,
2612647831,3816,Strip conditions from a schema,"I would like to be able to achieve this

```
const myZodSchema = z.object({
  property: z.integer().min(5).max(10)
  property2: z.integer().min(5).max(10)
})

const myZodSchemaOnlyCheckType = z.stripKeywords(myZodSchema, ['min', 'max'])

// Should return 
z.object({
  property: z.integer()
   property2: z.integer()
})
```

Is there any way to do that?

### Some context
I am building an app which uses Drizzle, Zod and Open AI.

On my app, I defined a Drizzle schema and generate a zod schema from it.
```
import { createInsertSchema } from 'drizzle-zod';

export const profiles = pgTable(
  'profiles',
  {
    headline: varchar('headline', { length: 255 }).notNull(),
  },
);

export const insertProfileSchema = createInsertSchema(profiles);
```


then send the schema over to Open AI to get [Structured output](https://platform.openai.com/docs/guides/structured-outputs/supported-schemas?context=ex1). 

The generated Zod schema would include the `length` check. However, [OpenAI doesn't support some keyword at the moment](https://platform.openai.com/docs/guides/structured-outputs/some-type-specific-keywords-are-not-yet-supported), including maxLength. So that's why I am trying to work around this.

I've tried with `createSelectSchema` from `drizzle-zod` without luck.

Any other more elegant solutions are welcomed. :)",,
2602135013,3813,The inferred type of <SchemaName> references an inaccessible this type. A type annotation is necessary.,"I'm using Zod with NestJS and facing an issue when trying to declare properties as .nullish() or .nullable().

An example
```ts
import { z } from 'zod';

export const partnerSchema = z.object({
  projectName: z.string(),
  startDate: z.coerce.date(),
  projectDuration: z.number().nullish(),
});
```
This yields a TS2527 error.

![image](https://github.com/user-attachments/assets/5ee647e8-501b-46eb-853b-ce29622ffb4c)
",2428394387,"I used this code snippet, but it didn’t raise any exceptions. This might be related to the TypeScript configuration or other factors. Could you provide a minimal reproduction?"
2600957698,3812,ZodUnion options type bound causes unwanted errors,"This shouldn't happen:

```ts
z.union(
  ([1, 2, 3, 5, 8, 11] as const).map((value) => z.literal(value)),
  // ERROR: Argument of type 'ZodLiteral<number>[]' is not assignable to parameter of type 'readonly [ZodTypeAny, ZodTypeAny, ...ZodTypeAny[]]'.
  //   Source provides no match for required element at position 0 in target.ts(2345)
)
```

I get that `[ZodTypeAny, ZodTypeAny, ...ZodTypeAny[]]` is supposed to catch cases where someone accidentally makes a zero or one-option union, since that might be a mistake, though it's not technically invalid and zero/one-element unions have well-defined behavior.  But it's annoying to break a valid use case for the sake of this.

What's especially bad about this is *I can't just suppress the error*, because Zod doesn't even infer the correct input/output types here.  I'm forced to write out an explicit array literal to get Zod to infer the correct type:

```ts
z.union([
  z.literal(1),
  z.literal(2),
  // Could spread a .map after this point, but it's still an unnecessary waste of bytes
  z.literal(3),
  z.literal(5),
  z.literal(8),
  z.literal(11),
])
```

Which situation should take precedence?
1. Errors on potential mistakes that doesn't cause undefined behavior
2. No errors on clearly valid use cases

I would argue No. 2 should win here.  The type is overwrought.

Accepting just `ZodTypeAny[]` would work fine; the type of `[][number]` is `never`, the same as `z.union([])` accepts at runtime, hence any code that parses a value or operates on parse output will get a compile error if it expects a type other than `never`.  This will allow users who accidentally made a zero-option union to catch their mistake.  Some users may be generating the union options dynamically and have cases where it's intentional to end up with no options.  In those cases the type parameter inferred from their code will probably be an array type instead of a tuple type, which seems fine to me for a case where you're generating options dynamically.",,
2594916725,3806,Allow nativeEnum() after coerce,"Currently a string like ""1"" cant be casted to a number enum:

```ts
enum Animals {
   Dog, // 0
   Cat, // 1
}

const param = '1'; // From query params, always comes as a string

// This throws error, which is correct because param is a string:
const animal = z.nativeEnum(Animals).parse(param);

// This should work, but is not supported by zod, error: ""Property nativeEnum does not exist on type ZodNumber""
const animal = z.coerce.number().nativeEnum(Animals).parse(param);

// This would be cool, too, error: ""Property nativeEnum does not exist on type""
const animal = z.coerce.nativeEnum(Animals).parse(param);
```

### Motivation
Query params always come as a string, e.g.

```ts
GET /animals/2
```

Will be `""2""` instead of `2` and therefor cant be casted to an enum with zod


### Workaround
```ts
const animal = z.coerce.number().pipe(z.nativeEnum(Animal)).parse(param);
```",,
